order_item_id,order_id,product_id,quantity,unit_price,total_price
3027,1011,8,1,114.89,114.89
3028,1011,8,1,114.89,114.89
3029,1011,12,1,693.53,693.53
3030,1012,1,1,511.55,511.55
3031,1012,5,3,661.03,1983.09
3032,1013,25,2,740.01,1480.02
3033,1013,28,2,581.57,1163.14
3034,1013,8,1,114.89,114.89
3035,1013,2,3,548.21,1644.63
3036,1013,41,3,559.36,1678.08
3037,1014,44,2,489.76,979.52
3038,1014,46,2,415.04,830.08
3039,1014,8,1,114.89,114.89
3040,1014,36,1,320.05,320.05
3041,1014,19,1,32.36,32.36
3042,1015,25,1,740.01,740.01
3043,1015,19,1,32.36,32.36
3044,1015,47,1,493.81,493.81
3045,1016,19,2,32.36,64.72
3046,1016,42,1,195.23,195.23
3047,1016,42,1,195.23,195.23
3048,1016,38,3,394.58,1183.74
3049,1016,49,1,282.1,282.1
3050,1017,18,2,76.5,153.0
3051,1017,49,3,282.1,846.3000000000001
3052,1017,42,1,195.23,195.23
3053,1017,13,2,487.94,975.88
3054,1018,27,3,213.73,641.1899999999999
3055,1018,21,3,520.83,1562.4900000000002
3056,1018,7,1,967.14,967.14
3057,1019,13,3,487.94,1463.82
3058,1020,30,2,122.82,245.64
3059,1021,1,2,511.55,1023.1
3060,1021,18,2,76.5,153.0
3061,1022,25,2,740.01,1480.02
3062,1022,5,2,661.03,1322.06
3063,1022,2,3,548.21,1644.63
3064,1022,3,2,704.62,1409.24
3065,1022,28,3,581.57,1744.71
3066,1023,28,2,581.57,1163.14
3067,1023,6,1,53.85,53.85
3068,1023,1,3,511.55,1534.65
3069,1023,26,2,596.28,1192.56
3070,1024,6,3,53.85,161.55
3071,1024,6,3,53.85,161.55
3072,1024,15,2,354.85,709.7
3073,1025,29,3,195.09,585.27
3074,1026,7,2,967.14,1934.28
3075,1026,40,3,696.5,2089.5
3076,1026,18,3,76.5,229.5
3077,1027,3,3,704.62,2113.86
3078,1027,40,1,696.5,696.5
3079,1027,24,3,644.07,1932.21
3080,1027,49,1,282.1,282.1
3081,1028,27,3,213.73,641.1899999999999
3082,1028,13,2,487.94,975.88
3083,1028,36,1,320.05,320.05
3084,1028,25,3,740.01,2220.0299999999997
3085,1029,37,3,191.21,573.63
3086,1029,26,1,596.28,596.28
3087,1029,25,3,740.01,2220.0299999999997
3088,1029,30,1,122.82,122.82
3089,1029,34,1,180.8,180.8
3090,1030,28,3,581.57,1744.71
3091,1030,36,3,320.05,960.1500000000001
3092,1030,41,3,559.36,1678.08
3093,1030,8,2,114.89,229.78
3094,1030,34,3,180.8,542.4000000000001
3095,1031,40,1,696.5,696.5
3096,1031,24,1,644.07,644.07
3097,1031,24,3,644.07,1932.21
3098,1031,28,1,581.57,581.57
3099,1032,30,1,122.82,122.82
3100,1032,37,2,191.21,382.42
3101,1032,25,1,740.01,740.01
3102,1033,16,1,525.9,525.9
3103,1033,2,1,548.21,548.21
3104,1033,9,2,515.57,1031.14
3105,1033,45,2,964.19,1928.38
3106,1033,30,3,122.82,368.46
3107,1034,37,3,191.21,573.63
3108,1034,12,2,693.53,1387.06
3109,1034,1,2,511.55,1023.1
3110,1034,6,3,53.85,161.55
3111,1034,1,3,511.55,1534.65
3112,1035,9,1,515.57,515.57
3113,1035,30,2,122.82,245.64
3114,1035,22,3,564.25,1692.75
3115,1036,8,2,114.89,229.78
3116,1036,32,2,394.75,789.5
3117,1036,19,3,32.36,97.08
3118,1037,43,3,63.08,189.24
3119,1038,32,2,394.75,789.5
3120,1038,25,3,740.01,2220.0299999999997
3121,1039,5,1,661.03,661.03
3122,1039,35,3,919.5,2758.5
3123,1040,10,2,690.79,1381.58
3124,1040,6,3,53.85,161.55
3125,1040,46,3,415.04,1245.1200000000001
3126,1040,26,1,596.28,596.28
3127,1040,28,2,581.57,1163.14
3128,1041,11,1,397.22,397.22
3129,1041,39,2,389.87,779.74
3130,1042,33,3,354.45,1063.35
3131,1042,5,2,661.03,1322.06
3132,1042,4,3,641.8,1925.3999999999999
3133,1043,47,3,493.81,1481.43
3134,1043,24,2,644.07,1288.14
3135,1043,9,1,515.57,515.57
3136,1044,23,3,799.78,2399.34
3137,1044,19,2,32.36,64.72
3138,1044,32,1,394.75,394.75
3139,1044,21,2,520.83,1041.66
3140,1044,50,3,782.93,2348.79
3141,1045,1,3,511.55,1534.65
3142,1045,10,1,690.79,690.79
3143,1046,32,1,394.75,394.75
3144,1046,46,3,415.04,1245.1200000000001
3145,1046,2,3,548.21,1644.63
3146,1047,5,3,661.03,1983.09
3147,1048,15,3,354.85,1064.5500000000002
3148,1048,22,2,564.25,1128.5
3149,1048,18,1,76.5,76.5
3150,1048,30,1,122.82,122.82
3151,1049,9,2,515.57,1031.14
3152,1049,31,1,532.44,532.44
3153,1050,11,3,397.22,1191.66
3154,1050,40,2,696.5,1393.0
3155,1050,47,2,493.81,987.62
3156,1050,1,1,511.55,511.55
3157,1050,6,2,53.85,107.7
3158,1051,42,3,195.23,585.6899999999999
3159,1051,12,1,693.53,693.53
3160,1051,45,2,964.19,1928.38
3161,1051,46,2,415.04,830.08
3162,1051,16,1,525.9,525.9
3163,1052,27,1,213.73,213.73
3164,1052,25,3,740.01,2220.0299999999997
3165,1053,1,2,511.55,1023.1
3166,1053,5,1,661.03,661.03
3167,1053,23,3,799.78,2399.34
3168,1054,6,1,53.85,53.85
3169,1055,24,1,644.07,644.07
3170,1055,40,1,696.5,696.5
3171,1055,30,1,122.82,122.82
3172,1055,43,1,63.08,63.08
3173,1055,21,1,520.83,520.83
3174,1056,6,3,53.85,161.55
3175,1056,3,3,704.62,2113.86
3176,1056,24,1,644.07,644.07
3177,1056,29,1,195.09,195.09
3178,1057,9,1,515.57,515.57
3179,1057,3,1,704.62,704.62
3180,1057,30,1,122.82,122.82
3181,1057,28,3,581.57,1744.71
3182,1057,21,3,520.83,1562.4900000000002
3183,1058,1,2,511.55,1023.1
3184,1059,45,3,964.19,2892.57
3185,1059,6,3,53.85,161.55
3186,1059,37,2,191.21,382.42
3187,1060,46,2,415.04,830.08
3188,1060,45,2,964.19,1928.38
3189,1060,15,3,354.85,1064.5500000000002
3190,1060,10,3,690.79,2072.37
3191,1060,34,2,180.8,361.6
3192,1061,38,3,394.58,1183.74
3193,1061,37,1,191.21,191.21
3194,1061,27,2,213.73,427.46
3195,1061,9,3,515.57,1546.71
3196,1062,18,2,76.5,153.0
3197,1062,50,1,782.93,782.93
3198,1062,27,3,213.73,641.1899999999999
3199,1063,40,3,696.5,2089.5
3200,1064,10,2,690.79,1381.58
3201,1064,13,2,487.94,975.88
3202,1064,35,1,919.5,919.5
3203,1064,14,3,124.91,374.73
3204,1064,50,1,782.93,782.93
3205,1065,17,2,443.78,887.56
3206,1066,10,2,690.79,1381.58
3207,1067,43,3,63.08,189.24
3208,1067,26,1,596.28,596.28
3209,1067,44,1,489.76,489.76
3210,1067,5,2,661.03,1322.06
3211,1067,19,1,32.36,32.36
3212,1068,29,2,195.09,390.18
3213,1068,34,1,180.8,180.8
3214,1068,22,1,564.25,564.25
3215,1069,34,1,180.8,180.8
3216,1069,26,2,596.28,1192.56
3217,1069,35,2,919.5,1839.0
3218,1069,3,3,704.62,2113.86
3219,1070,29,1,195.09,195.09
3220,1070,38,3,394.58,1183.74
3221,1070,15,3,354.85,1064.5500000000002
3222,1070,17,2,443.78,887.56
3223,1071,33,1,354.45,354.45
3224,1071,36,2,320.05,640.1
3225,1071,12,2,693.53,1387.06
3226,1071,15,2,354.85,709.7
3227,1071,41,2,559.36,1118.72
3228,1072,9,3,515.57,1546.71
3229,1072,4,2,641.8,1283.6
3230,1072,22,1,564.25,564.25
3231,1072,29,2,195.09,390.18
3232,1073,46,1,415.04,415.04
3233,1073,26,2,596.28,1192.56
3234,1073,29,3,195.09,585.27
3235,1074,23,1,799.78,799.78
3236,1074,24,2,644.07,1288.14
3237,1074,11,1,397.22,397.22
3238,1075,12,3,693.53,2080.59
3239,1075,1,3,511.55,1534.65
3240,1075,3,3,704.62,2113.86
3241,1075,22,2,564.25,1128.5
3242,1075,7,1,967.14,967.14
3243,1076,41,3,559.36,1678.08
3244,1076,20,3,680.37,2041.1100000000001
3245,1076,2,3,548.21,1644.63
3246,1076,39,1,389.87,389.87
3247,1077,7,1,967.14,967.14
3248,1077,7,2,967.14,1934.28
3249,1078,25,1,740.01,740.01
3250,1078,39,3,389.87,1169.6100000000001
3251,1078,2,1,548.21,548.21
3252,1078,22,2,564.25,1128.5
3253,1078,46,2,415.04,830.08
3254,1079,4,3,641.8,1925.3999999999999
3255,1079,45,1,964.19,964.19
3256,1079,11,3,397.22,1191.66
3257,1079,2,2,548.21,1096.42
3258,1080,24,1,644.07,644.07
3259,1080,21,2,520.83,1041.66
3260,1080,45,1,964.19,964.19
3261,1080,44,1,489.76,489.76
3262,1080,1,1,511.55,511.55
3263,1081,12,2,693.53,1387.06
3264,1081,21,3,520.83,1562.4900000000002
3265,1082,4,1,641.8,641.8
3266,1082,11,2,397.22,794.44
3267,1082,49,3,282.1,846.3000000000001
3268,1083,6,2,53.85,107.7
3269,1084,22,1,564.25,564.25
3270,1085,23,3,799.78,2399.34
3271,1085,44,3,489.76,1469.28
3272,1086,17,2,443.78,887.56
3273,1086,41,3,559.36,1678.08
3274,1086,22,1,564.25,564.25
3275,1086,29,2,195.09,390.18
3276,1086,3,2,704.62,1409.24
3277,1087,49,2,282.1,564.2
3278,1088,9,2,515.57,1031.14
3279,1088,39,3,389.87,1169.6100000000001
3280,1089,23,3,799.78,2399.34
3281,1090,44,2,489.76,979.52
3282,1090,42,1,195.23,195.23
3283,1090,15,3,354.85,1064.5500000000002
3284,1090,49,1,282.1,282.1
3285,1090,4,1,641.8,641.8
3286,1091,19,3,32.36,97.08
3287,1091,40,1,696.5,696.5
3288,1091,20,3,680.37,2041.1100000000001
3289,1091,1,1,511.55,511.55
3290,1092,8,1,114.89,114.89
3291,1092,18,2,76.5,153.0
3292,1092,9,1,515.57,515.57
3293,1092,14,2,124.91,249.82
3294,1092,3,3,704.62,2113.86
3295,1093,45,2,964.19,1928.38
3296,1093,5,1,661.03,661.03
3297,1093,35,2,919.5,1839.0
3298,1093,41,3,559.36,1678.08
3299,1093,7,1,967.14,967.14
3300,1094,40,3,696.5,2089.5
3301,1094,12,3,693.53,2080.59
3302,1094,23,2,799.78,1599.56
3303,1095,24,3,644.07,1932.21
3304,1095,37,2,191.21,382.42
3305,1096,3,2,704.62,1409.24
3306,1096,25,1,740.01,740.01
3307,1097,4,2,641.8,1283.6
3308,1098,37,3,191.21,573.63
3309,1098,1,3,511.55,1534.65
3310,1098,2,2,548.21,1096.42
3311,1098,37,2,191.21,382.42
3312,1099,4,1,641.8,641.8
3313,1099,35,2,919.5,1839.0
3314,1099,46,2,415.04,830.08
3315,1099,31,2,532.44,1064.88
3316,1099,3,3,704.62,2113.86
3317,1100,31,3,532.44,1597.3200000000002
3318,1100,18,3,76.5,229.5
3319,1101,46,1,415.04,415.04
3320,1101,43,1,63.08,63.08
3321,1102,19,2,32.36,64.72
3322,1102,38,3,394.58,1183.74
3323,1102,24,1,644.07,644.07
3324,1102,2,1,548.21,548.21
3325,1102,26,2,596.28,1192.56
3326,1103,25,1,740.01,740.01
3327,1103,22,2,564.25,1128.5
3328,1103,1,1,511.55,511.55
3329,1103,11,3,397.22,1191.66
3330,1104,1,1,511.55,511.55
3331,1104,32,1,394.75,394.75
3332,1104,25,2,740.01,1480.02
3333,1105,9,2,515.57,1031.14
3334,1105,12,2,693.53,1387.06
3335,1105,7,2,967.14,1934.28
3336,1106,17,1,443.78,443.78
3337,1106,38,1,394.58,394.58
3338,1106,41,1,559.36,559.36
3339,1106,43,3,63.08,189.24
3340,1106,45,1,964.19,964.19
3341,1107,15,2,354.85,709.7
3342,1107,22,1,564.25,564.25
3343,1108,1,3,511.55,1534.65
3344,1109,37,1,191.21,191.21
3345,1110,44,1,489.76,489.76
3346,1110,23,1,799.78,799.78
3347,1110,1,3,511.55,1534.65
3348,1110,49,3,282.1,846.3000000000001
3349,1111,27,3,213.73,641.1899999999999
3350,1111,17,1,443.78,443.78
3351,1111,1,1,511.55,511.55
3352,1111,8,1,114.89,114.89
3353,1111,25,2,740.01,1480.02
3354,1112,15,1,354.85,354.85
3355,1112,40,1,696.5,696.5
3356,1112,19,3,32.36,97.08
3357,1112,22,2,564.25,1128.5
3358,1113,49,3,282.1,846.3000000000001
3359,1113,36,3,320.05,960.1500000000001
3360,1113,29,2,195.09,390.18
3361,1114,12,1,693.53,693.53
3362,1114,11,3,397.22,1191.66
3363,1114,48,3,797.92,2393.7599999999998
3364,1114,50,2,782.93,1565.86
3365,1114,20,1,680.37,680.37
3366,1115,3,1,704.62,704.62
3367,1115,16,2,525.9,1051.8
3368,1115,43,1,63.08,63.08
3369,1115,1,3,511.55,1534.65
3370,1116,30,2,122.82,245.64
3371,1116,23,3,799.78,2399.34
3372,1117,5,2,661.03,1322.06
3373,1117,30,2,122.82,245.64
3374,1118,45,3,964.19,2892.57
3375,1119,1,2,511.55,1023.1
3376,1119,8,1,114.89,114.89
3377,1120,11,1,397.22,397.22
3378,1120,46,3,415.04,1245.1200000000001
3379,1120,1,1,511.55,511.55
3380,1121,28,3,581.57,1744.71
3381,1121,11,1,397.22,397.22
3382,1122,47,3,493.81,1481.43
3383,1122,11,1,397.22,397.22
3384,1122,23,3,799.78,2399.34
3385,1122,8,3,114.89,344.67
3386,1122,37,2,191.21,382.42
3387,1123,44,2,489.76,979.52
3388,1124,7,2,967.14,1934.28
3389,1124,7,1,967.14,967.14
3390,1124,33,2,354.45,708.9
3391,1124,14,3,124.91,374.73
3392,1124,24,2,644.07,1288.14
3393,1125,36,1,320.05,320.05
3394,1125,47,3,493.81,1481.43
3395,1125,21,3,520.83,1562.4900000000002
3396,1125,48,2,797.92,1595.84
3397,1125,45,2,964.19,1928.38
3398,1126,46,3,415.04,1245.1200000000001
3399,1126,7,2,967.14,1934.28
3400,1127,34,1,180.8,180.8
3401,1127,46,1,415.04,415.04
3402,1127,49,2,282.1,564.2
3403,1127,16,2,525.9,1051.8
3404,1127,35,3,919.5,2758.5
3405,1128,14,1,124.91,124.91
3406,1128,36,2,320.05,640.1
3407,1128,39,1,389.87,389.87
3408,1128,33,3,354.45,1063.35
3409,1128,31,1,532.44,532.44
3410,1129,18,2,76.5,153.0
3411,1129,20,1,680.37,680.37
3412,1129,43,1,63.08,63.08
3413,1129,33,1,354.45,354.45
3414,1129,11,3,397.22,1191.66
3415,1130,11,1,397.22,397.22
3416,1130,4,1,641.8,641.8
3417,1130,36,1,320.05,320.05
3418,1130,40,2,696.5,1393.0
3419,1131,9,3,515.57,1546.71
3420,1131,15,1,354.85,354.85
3421,1131,43,1,63.08,63.08
3422,1131,4,2,641.8,1283.6
3423,1131,6,2,53.85,107.7
3424,1132,32,2,394.75,789.5
3425,1132,42,1,195.23,195.23
3426,1132,47,1,493.81,493.81
3427,1133,48,1,797.92,797.92
3428,1133,5,2,661.03,1322.06
3429,1133,24,3,644.07,1932.21
3430,1133,39,3,389.87,1169.6100000000001
3431,1133,13,3,487.94,1463.82
3432,1134,44,1,489.76,489.76
3433,1135,9,1,515.57,515.57
3434,1136,4,2,641.8,1283.6
3435,1136,46,3,415.04,1245.1200000000001
3436,1137,15,1,354.85,354.85
3437,1137,9,3,515.57,1546.71
3438,1138,32,2,394.75,789.5
3439,1138,9,3,515.57,1546.71
3440,1138,7,1,967.14,967.14
3441,1138,24,3,644.07,1932.21
3442,1139,3,1,704.62,704.62
3443,1139,33,1,354.45,354.45
3444,1140,22,1,564.25,564.25
3445,1140,27,2,213.73,427.46
3446,1140,26,1,596.28,596.28
3447,1140,1,3,511.55,1534.65
3448,1141,23,3,799.78,2399.34
3449,1142,15,2,354.85,709.7
3450,1142,30,2,122.82,245.64
3451,1142,23,2,799.78,1599.56
3452,1142,38,1,394.58,394.58
3453,1142,40,3,696.5,2089.5
3454,1143,9,1,515.57,515.57
3455,1143,44,1,489.76,489.76
3456,1144,39,1,389.87,389.87
3457,1144,27,3,213.73,641.1899999999999
3458,1145,31,2,532.44,1064.88
3459,1146,39,1,389.87,389.87
3460,1146,11,3,397.22,1191.66
3461,1146,48,3,797.92,2393.7599999999998
3462,1146,14,1,124.91,124.91
3463,1147,17,1,443.78,443.78
3464,1148,18,1,76.5,76.5
3465,1148,40,2,696.5,1393.0
3466,1148,26,1,596.28,596.28
3467,1148,10,3,690.79,2072.37
3468,1148,6,1,53.85,53.85
3469,1149,27,2,213.73,427.46
3470,1150,33,1,354.45,354.45
3471,1151,26,3,596.28,1788.84
3472,1151,24,2,644.07,1288.14
3473,1151,26,2,596.28,1192.56
3474,1152,25,1,740.01,740.01
3475,1153,10,1,690.79,690.79
3476,1153,37,3,191.21,573.63
3477,1153,26,2,596.28,1192.56
3478,1153,24,1,644.07,644.07
3479,1154,38,2,394.58,789.16
3480,1154,50,2,782.93,1565.86
3481,1154,20,3,680.37,2041.1100000000001
3482,1155,29,2,195.09,390.18
3483,1156,13,3,487.94,1463.82
3484,1156,20,3,680.37,2041.1100000000001
3485,1156,50,1,782.93,782.93
3486,1156,46,1,415.04,415.04
3487,1157,27,2,213.73,427.46
3488,1157,1,2,511.55,1023.1
3489,1157,42,3,195.23,585.6899999999999
3490,1157,25,1,740.01,740.01
3491,1157,30,1,122.82,122.82
3492,1158,11,2,397.22,794.44
3493,1158,9,2,515.57,1031.14
3494,1159,6,2,53.85,107.7
3495,1160,17,1,443.78,443.78
3496,1160,27,3,213.73,641.1899999999999
3497,1161,48,2,797.92,1595.84
3498,1161,42,3,195.23,585.6899999999999
3499,1162,18,3,76.5,229.5
3500,1162,10,1,690.79,690.79
3501,1162,44,3,489.76,1469.28
3502,1163,41,1,559.36,559.36
3503,1163,35,3,919.5,2758.5
3504,1163,32,3,394.75,1184.25
3505,1163,44,3,489.76,1469.28
3506,1163,7,3,967.14,2901.42
3507,1164,27,1,213.73,213.73
3508,1164,41,1,559.36,559.36
3509,1164,47,2,493.81,987.62
3510,1164,46,1,415.04,415.04
3511,1164,43,3,63.08,189.24
3512,1165,44,2,489.76,979.52
3513,1165,17,1,443.78,443.78
3514,1165,13,3,487.94,1463.82
3515,1165,22,1,564.25,564.25
3516,1165,9,3,515.57,1546.71
3517,1166,30,1,122.82,122.82
3518,1166,24,3,644.07,1932.21
3519,1166,4,2,641.8,1283.6
3520,1167,16,1,525.9,525.9
3521,1167,16,2,525.9,1051.8
3522,1167,13,1,487.94,487.94
3523,1167,45,1,964.19,964.19
3524,1167,5,1,661.03,661.03
3525,1168,43,3,63.08,189.24
3526,1168,32,2,394.75,789.5
3527,1168,2,2,548.21,1096.42
3528,1169,24,2,644.07,1288.14
3529,1169,50,3,782.93,2348.79
3530,1169,25,3,740.01,2220.0299999999997
3531,1170,44,2,489.76,979.52
3532,1170,32,2,394.75,789.5
3533,1170,30,2,122.82,245.64
3534,1170,38,3,394.58,1183.74
3535,1170,47,2,493.81,987.62
3536,1171,13,2,487.94,975.88
3537,1171,16,2,525.9,1051.8
3538,1171,24,3,644.07,1932.21
3539,1172,18,2,76.5,153.0
3540,1172,25,3,740.01,2220.0299999999997
3541,1172,39,3,389.87,1169.6100000000001
3542,1172,25,1,740.01,740.01
3543,1173,14,2,124.91,249.82
3544,1173,9,1,515.57,515.57
3545,1173,12,2,693.53,1387.06
3546,1173,19,2,32.36,64.72
3547,1174,35,3,919.5,2758.5
3548,1175,37,2,191.21,382.42
3549,1176,20,3,680.37,2041.1100000000001
3550,1176,6,2,53.85,107.7
3551,1176,12,2,693.53,1387.06
3552,1176,39,1,389.87,389.87
3553,1176,21,2,520.83,1041.66
3554,1177,25,2,740.01,1480.02
3555,1177,20,2,680.37,1360.74
3556,1177,12,1,693.53,693.53
3557,1177,16,1,525.9,525.9
3558,1177,30,2,122.82,245.64
3559,1178,16,2,525.9,1051.8
3560,1178,50,3,782.93,2348.79
3561,1179,8,2,114.89,229.78
3562,1179,12,2,693.53,1387.06
3563,1179,8,2,114.89,229.78
3564,1179,4,3,641.8,1925.3999999999999
3565,1179,17,3,443.78,1331.34
3566,1180,38,1,394.58,394.58
3567,1180,16,1,525.9,525.9
3568,1180,27,1,213.73,213.73
3569,1180,20,2,680.37,1360.74
3570,1180,20,1,680.37,680.37
3571,1181,29,3,195.09,585.27
3572,1182,15,3,354.85,1064.5500000000002
3573,1182,50,2,782.93,1565.86
3574,1182,15,1,354.85,354.85
3575,1182,44,1,489.76,489.76
3576,1183,35,3,919.5,2758.5
3577,1184,32,3,394.75,1184.25
3578,1185,11,1,397.22,397.22
3579,1185,8,1,114.89,114.89
3580,1185,24,3,644.07,1932.21
3581,1186,29,1,195.09,195.09
3582,1186,36,2,320.05,640.1
3583,1186,21,1,520.83,520.83
3584,1186,14,2,124.91,249.82
3585,1186,43,2,63.08,126.16
3586,1187,28,3,581.57,1744.71
3587,1187,30,2,122.82,245.64
3588,1188,44,3,489.76,1469.28
3589,1188,44,2,489.76,979.52
3590,1188,4,1,641.8,641.8
3591,1189,13,3,487.94,1463.82
3592,1189,11,3,397.22,1191.66
3593,1189,44,1,489.76,489.76
3594,1189,45,3,964.19,2892.57
3595,1190,22,3,564.25,1692.75
3596,1190,10,1,690.79,690.79
3597,1190,29,2,195.09,390.18
3598,1190,29,1,195.09,195.09
3599,1191,28,2,581.57,1163.14
3600,1191,44,2,489.76,979.52
3601,1191,27,1,213.73,213.73
3602,1191,13,2,487.94,975.88
3603,1191,1,1,511.55,511.55
3604,1192,4,3,641.8,1925.3999999999999
3605,1192,3,3,704.62,2113.86
3606,1192,45,2,964.19,1928.38
3607,1193,29,3,195.09,585.27
3608,1193,5,1,661.03,661.03
3609,1194,21,3,520.83,1562.4900000000002
3610,1194,34,3,180.8,542.4000000000001
3611,1194,3,1,704.62,704.62
3612,1195,10,2,690.79,1381.58
3613,1196,47,1,493.81,493.81
3614,1196,5,2,661.03,1322.06
3615,1197,21,2,520.83,1041.66
3616,1197,43,1,63.08,63.08
3617,1198,28,1,581.57,581.57
3618,1199,20,1,680.37,680.37
3619,1199,37,3,191.21,573.63
3620,1199,8,1,114.89,114.89
3621,1199,49,2,282.1,564.2
3622,1199,34,3,180.8,542.4000000000001
3623,1200,32,1,394.75,394.75
3624,1201,13,1,487.94,487.94
3625,1202,25,3,740.01,2220.0299999999997
3626,1202,23,2,799.78,1599.56
3627,1203,34,2,180.8,361.6
3628,1203,12,3,693.53,2080.59
3629,1204,39,3,389.87,1169.6100000000001
3630,1205,37,3,191.21,573.63
3631,1205,41,2,559.36,1118.72
3632,1206,23,1,799.78,799.78
3633,1206,47,2,493.81,987.62
3634,1207,23,3,799.78,2399.34
3635,1207,44,1,489.76,489.76
3636,1207,16,1,525.9,525.9
3637,1207,11,1,397.22,397.22
3638,1207,41,3,559.36,1678.08
3639,1208,15,3,354.85,1064.5500000000002
3640,1208,40,1,696.5,696.5
3641,1208,34,3,180.8,542.4000000000001
3642,1208,39,1,389.87,389.87
3643,1209,19,2,32.36,64.72
3644,1210,45,3,964.19,2892.57
3645,1210,15,2,354.85,709.7
3646,1210,15,1,354.85,354.85
3647,1210,15,2,354.85,709.7
3648,1211,6,3,53.85,161.55
3649,1211,23,1,799.78,799.78
3650,1211,31,2,532.44,1064.88
3651,1211,6,1,53.85,53.85
3652,1212,30,1,122.82,122.82
3653,1212,33,1,354.45,354.45
3654,1212,25,3,740.01,2220.0299999999997
3655,1212,32,1,394.75,394.75
3656,1212,49,3,282.1,846.3000000000001
3657,1213,13,2,487.94,975.88
3658,1213,3,1,704.62,704.62
3659,1214,32,1,394.75,394.75
3660,1215,26,1,596.28,596.28
3661,1215,23,3,799.78,2399.34
3662,1216,15,3,354.85,1064.5500000000002
3663,1216,44,3,489.76,1469.28
3664,1216,41,1,559.36,559.36
3665,1216,46,1,415.04,415.04
3666,1216,32,3,394.75,1184.25
3667,1217,46,2,415.04,830.08
3668,1217,35,2,919.5,1839.0
3669,1217,50,2,782.93,1565.86
3670,1217,31,1,532.44,532.44
3671,1218,29,2,195.09,390.18
3672,1218,9,1,515.57,515.57
3673,1218,14,1,124.91,124.91
3674,1219,10,1,690.79,690.79
3675,1219,46,3,415.04,1245.1200000000001
3676,1220,41,1,559.36,559.36
3677,1221,19,2,32.36,64.72
3678,1221,10,2,690.79,1381.58
3679,1221,36,3,320.05,960.1500000000001
3680,1221,48,3,797.92,2393.7599999999998
3681,1221,10,3,690.79,2072.37
3682,1222,12,3,693.53,2080.59
3683,1222,23,2,799.78,1599.56
3684,1223,25,1,740.01,740.01
3685,1224,22,1,564.25,564.25
3686,1224,24,3,644.07,1932.21
3687,1224,4,2,641.8,1283.6
3688,1224,16,3,525.9,1577.6999999999998
3689,1224,47,2,493.81,987.62
3690,1225,5,3,661.03,1983.09
3691,1225,8,3,114.89,344.67
3692,1226,18,2,76.5,153.0
3693,1227,18,1,76.5,76.5
3694,1227,16,1,525.9,525.9
3695,1227,32,3,394.75,1184.25
3696,1227,21,1,520.83,520.83
3697,1228,20,1,680.37,680.37
3698,1228,42,3,195.23,585.6899999999999
3699,1228,21,1,520.83,520.83
3700,1228,1,3,511.55,1534.65
3701,1228,5,1,661.03,661.03
3702,1229,12,2,693.53,1387.06
3703,1229,43,1,63.08,63.08
3704,1229,33,2,354.45,708.9
3705,1229,43,2,63.08,126.16
3706,1230,37,3,191.21,573.63
3707,1230,31,3,532.44,1597.3200000000002
3708,1231,25,1,740.01,740.01
3709,1231,21,3,520.83,1562.4900000000002
3710,1231,18,2,76.5,153.0
3711,1232,24,2,644.07,1288.14
3712,1233,37,1,191.21,191.21
3713,1233,12,3,693.53,2080.59
3714,1233,43,1,63.08,63.08
3715,1234,6,2,53.85,107.7
3716,1234,47,2,493.81,987.62
3717,1234,5,1,661.03,661.03
3718,1235,50,3,782.93,2348.79
3719,1235,22,2,564.25,1128.5
3720,1235,28,2,581.57,1163.14
3721,1235,2,3,548.21,1644.63
3722,1235,43,1,63.08,63.08
3723,1236,47,2,493.81,987.62
3724,1236,38,1,394.58,394.58
3725,1236,38,2,394.58,789.16
3726,1236,29,3,195.09,585.27
3727,1236,32,2,394.75,789.5
3728,1237,4,2,641.8,1283.6
3729,1237,1,1,511.55,511.55
3730,1238,17,1,443.78,443.78
3731,1239,11,3,397.22,1191.66
3732,1239,1,1,511.55,511.55
3733,1239,40,3,696.5,2089.5
3734,1239,32,1,394.75,394.75
3735,1240,47,3,493.81,1481.43
3736,1240,6,1,53.85,53.85
3737,1241,5,1,661.03,661.03
3738,1241,37,1,191.21,191.21
3739,1241,49,3,282.1,846.3000000000001
3740,1242,40,2,696.5,1393.0
3741,1242,30,3,122.82,368.46
3742,1242,37,3,191.21,573.63
3743,1242,30,2,122.82,245.64
3744,1243,37,3,191.21,573.63
3745,1244,14,1,124.91,124.91
3746,1244,11,2,397.22,794.44
3747,1244,32,2,394.75,789.5
3748,1244,15,1,354.85,354.85
3749,1245,50,1,782.93,782.93
3750,1245,9,2,515.57,1031.14
3751,1245,42,2,195.23,390.46
3752,1245,44,1,489.76,489.76
3753,1245,30,2,122.82,245.64
3754,1246,34,3,180.8,542.4000000000001
3755,1246,40,2,696.5,1393.0
3756,1246,42,3,195.23,585.6899999999999
3757,1246,27,2,213.73,427.46
3758,1246,16,3,525.9,1577.6999999999998
3759,1247,41,3,559.36,1678.08
3760,1247,37,3,191.21,573.63
3761,1248,13,1,487.94,487.94
3762,1248,39,1,389.87,389.87
3763,1248,41,2,559.36,1118.72
3764,1249,20,1,680.37,680.37
3765,1249,2,3,548.21,1644.63
3766,1249,44,3,489.76,1469.28
3767,1250,41,2,559.36,1118.72
3768,1250,12,1,693.53,693.53
3769,1250,8,1,114.89,114.89
